ComID,LengthKM,Tidal,SLOPE,Width_bkfl_m
19335223,0.053,0,0.01566037,83.61163427
19335327,0.182,0,0.01796703,83.6201514
19335329,0.308,0,0.0388961,83.61410653
19335331,0.062,0,0.00001,83.61195601
19335259,1.161,0,0.00007751,90.80229324
19335267,2.023,0,0.00475037,90.64824844
19335319,1.414,0,0.00001,90.46444448
19334603,8.0749998,0,0.00238018,81.26391096
19334577,1.154,0,0.00352686,80.00186908
19333477,5.6020002,0,0.03262655,4.837751048
19334585,0.214,0,0.00001,0.545276444
19334449,9.934,0,0.02661385,6.950021399
19334329,0.15,0,0.00073333,8.115368965
19334575,0.217,0,0.00001,8.105767764
19334461,0.2,0,0.00001,7.209009852
19334641,0.12,0,0.00001,4.663703901
19334661,0.048,0,0.00001,4.664918091
19333549,6.336,0,0.03258648,5.290666952
19334531,2.1270001,0,0.00001,21.99650722
19334523,0.068,0,0.00001,75.41893289
19334521,1.087,0,0.00001,50.99136562
19334519,0.676,0,0.00001,56.08691139
19334513,2.5420001,0,0.00001,51.70794813
19334509,4.026,0,0.00001,51.17941302
19334507,3.2980001,0,0.00001,7.235475094
19334023,2.007,0,0.00057797,51.10909752
19334019,1.0470001,0,0.00063037,4.690645329
19334563,7.0409999,0,0.00029825,19.5836643
19334543,3.4519999,0,0.00001,5.484350915
19334541,4.3060002,0,0.00001,20.95214831
19334539,2.5680001,0,0.00042056,6.118399268
19333995,1.212,0,0.00018976,9.802562375
19334001,0.615,0,0.00447154,46.31387423
19334007,1.151,0,0.00001,46.4335561
19333999,0.013,0,0.11153846,46.30130804
19333997,2.3540001,0,0.00017841,7.374443328
19334009,3.5209999,0,0.00001,12.91598869
19334013,2.29,0,0.00001,48.15939314
19334021,8.0769997,0,0.00031447,50.72503017
19334017,1.198,0,0.00075125,8.471988725
19334015,3.059,0,0.00001,48.88143039
19334011,1.173,0,0.0005456,7.502919325
19333361,3.6170001,0,0.00106994,19.4232308
19333363,1.079,0,0.0002873,5.908379731
19333365,0.28,0,0.00001,20.49453405
19333959,0.519,0,0.00354527,23.94526167
166421075,9.7510004,0,0.00001,43.90780712
166421074,3.8699999,0,0.00007235,46.30106341
19333965,5.796,0,0.00001,21.60613574
19333963,1.693,0,0.00004134,36.90978969
19333955,0.477,0,0.00488469,28.21827861
19333325,0.283,0,0.00001,19.06522855
19333331,0.444,0,0.00004504,24.87167702
19333333,0.154,0,0.00001,16.17253706
19333317,0.345,0,0.00089855,9.730222032
19333315,0.268,0,0.00037313,5.57676801
19333313,0.679,0,0.00033873,8.006116941
19333309,0.064,0,0.005,6.42408782
19333307,0.085,0,0.0197647,4.778563332
19334645,0.409,0,0.00001,4.844185397
19334647,0.057,0,0.00001,4.847399369
19334649,0.164,0,0.00001,0.168275964
19334545,0.053,0,0.00001,9.207017567
19334547,0.322,0,0.00001,8.657467177
19334549,0.041,0,0.00001,3.000318436
19333349,6.6160002,0,0.00004987,27.25452493
19334475,0.784,0,0.00001,34.20612037
19334473,2.1199999,0,0.00001,33.98912049
19333987,1.867,0,0.00028387,35.37107122
19333985,2.263,0,0.00001,34.30861754
19333983,3.118,0,0.00028864,7.907717081
19333573,3.23,0,0.00024148,33.72990849
19333571,0.572,0,0.00047202,4.757777834
19333569,0.309,0,0.00001,33.21905622
19333567,2.911,0,0.00001,32.51621142
19333565,0.641,0,0.00001,7.018943556
19333563,0.88,0,0.000875,5.128415334
19333561,1.511,0,0.00001,31.59831008
19333559,1.444,0,0.00001,7.886920474
19333557,0.307,0,0.00001,30.55888723
19333555,3.0320001,0,0.00001,13.33569761
19333355,0.924,0,0.00001,30.55527316
19333351,4.6999998,0,0.00001,13.91917906
19333347,0.138,0,0.00195652,26.24883894
19333343,2.46,0,0.00001,25.49089268
19333341,0.1,0,0.0122,6.453553241
19333329,3.4430001,0,0.00042985,23.42948975
19333327,0.54,0,0.00001,9.652207192
19333323,0.941,0,0.00003188,11.54500661
19333339,1.082,0,0.0021072,5.351863526
19333345,0.366,0,0.00128415,4.307338779
19333337,5.1350002,0,0.00001,9.495298373
19333335,1.513,0,0.00001,16.14616423
19333945,0.686,0,0.00014577,7.279370017
19333981,0.152,0,0.00203947,10.78516347
19333979,0.294,0,0.00040816,1.099603274
19333977,2.2709999,0,0.00001,11.16888531
19333975,4.8979998,0,0.0000102,14.1371841
19333973,3.5669999,0,0.00007569,23.89257963
19333971,1.466,0,0.00001,20.51787109
19333969,4.5510001,0,0.00001,17.42448649
19333967,1.8890001,0,0.00001,10.81897983
19333961,1.5319999,0,0.00001,8.318349144
19333947,0.745,0,0.00032214,3.20917749
19333949,0.237,0,0.00080168,9.968131781
19333951,0.266,0,0.0012406,2.853257787
19333957,1.373,0,0.00001,10.54313039
19333357,0.085,0,0.00658823,8.397122345
19333359,0.476,0,0.00523109,3.258215512
19333937,0.347,0,0.00092219,8.414471268
19333941,0.538,0,0.00113382,9.295781133
19333939,0.351,0,0.00045584,3.346957735
19336195,0.221,0,0.00001,80.67071429
19334651,0.266,0,0.00770676,4.889857454
19334597,0.088,0,0.00001,81.00020808
19334595,0.155,0,0.00001,7.225684455
19334593,2.526,0,0.00001,80.70614169
19334589,0.1,0,0.0304,0.563159089
19334587,3.7,0,0.00001,80.53709428
19334583,1.497,0,0.00001,80.05894114
19334581,0.45,0,0.00322222,8.148623462
166421073,9.3310003,0,0.00016075,14.15529966
19335315,0.236,0,0.00016949,87.9619203
19335317,0.337,0,0.00020771,87.96317578
19335283,1.3660001,0,0.00042459,88.01447432
6713603,1.053,0,0.00001899,138.5836902
6713623,0.634,0,0.00001,138.5961537
6714633,0.217,0,0.00001,138.5468446
6713597,0.328,0,0.00001,138.5476417
6714635,2.7909999,0,0.00001,138.5133931
6713629,0.568,0,0.00001,138.6027631
6714619,0.697,0,0.00001,138.3600852
6714605,1.548,0,0.00001,138.271357
6714629,2.786,0,0.00229361,138.4234949
6714599,0.43,0,0.00001,137.7481796
6714591,2.539,0,0.0030957,137.6877187
6712641,1.149,0,0.00064403,137.6320765
6712143,1.896,0,0.00725738,19.39485425
6716133,0.23,0,0.00001,19.42607346
6712629,0.53,0,0.00026415,19.42337659
6712131,2.602,0,0.0034435,18.59194304
6712117,6.8969998,0,0.00100768,15.83449101
6712103,5.467,0,0.00243643,13.52587082
6711987,3.4300001,0,0.00094169,7.396872377
6712313,2.8039999,0,0.00095221,5.507022135
6711963,0.369,0,0.00001,3.674431962
6711957,3.2550001,0,0.00501449,3.549386471
6712643,0.778,0,0.00001,136.3318127
6712631,0.853,0,0.00001,136.3411175
6712633,0.075,0,0.00001,136.3318542
6714601,0.595,0,0.00304201,136.3188513
6714627,0.898,0,0.00001,136.1136413
6714607,0.587,0,0.00037478,136.1846365
6714621,1.368,0,0.00007309,136.1663687
6714645,0.185,0,0.0094054,136.1514366
6714623,1.827,0,0.00001,136.0480519
6716135,0.896,0,0.00001,136.0067094
6712623,7.1040001,0,0.0003688,135.6907402
6712645,0.567,0,0.00001,135.9298093
6712639,2.6059999,0,0.00001,135.8286639
6712649,1.3559999,0,0.00001,135.9852942
6716115,0.512,0,0.00001,121.2735346
6712461,1.492,0,0.00001,121.1423677
6712487,3.0339999,0,0.00019775,121.2723905
6716117,6.7659998,0,0.00008424,121.410589
6712451,1.786,0,0.00001,119.2989001
6712441,2.483,0,0.0003826,119.1438625
6712419,4.0900002,0,0.00022493,118.9274823
6712403,1.936,0,0.00030991,118.714238
6712393,2.0899999,0,0.00029186,118.6982197
6712399,1.7,0,0.00001,117.0898691
6716103,0.472,0,0.00001,117.2624507
6716105,1.293,0,0.00001,117.2591302
6716113,2.7780001,0,0.00021958,117.0791915
6716111,0.413,0,0.00147699,117.098974
6712381,1.651,0,0.00064203,117.3162164
6710307,1.97,0,0.00290355,117.3309754
6712391,3.276,0,0.00058302,116.3118544
6712397,4.5139999,0,0.00013513,116.5265183
6712385,0.178,0,0.0030337,116.0535287
6716107,0.692,0,0.00001,116.0621049
6716109,0.787,0,0.00030495,116.0886835
6712379,0.758,0,0.00001,115.9602353
6710335,0.296,0,0.00001,115.8587282
6710345,0.98,0,0.00001,115.9542524
6710251,3.572,0,0.00338465,28.41682334
6710313,0.005,0,-9998,28.41682334
6710315,0.141,0,0.00602836,28.41851731
6710249,8.1780005,0,0.00035338,27.64733629
6710235,1.654,0,0.00001,26.01417959
6710007,1.5599999,0,0.00020512,25.60616145
6710005,3.4779999,0,0.00318861,25.15914189
6710003,3.5710001,0,0.00946793,24.47596888
6709993,2.8729999,0,0.00815523,23.04668185
6709961,0.713,0,0.00499298,1.50886405
6709913,2.737,0,0.01595177,5.696334007
6710211,2.5250001,0,0.13184421,4.489216698
6710327,8.007,0,0.00140876,111.6617725
6710247,2.0940001,0,0.00003342,27.90191058
6710309,0.138,0,0.03217391,27.92149069
6710057,4.7680001,0,0.00641359,26.7313135
6710031,0.723,0,0.0024343,25.81262234
6710027,0.199,0,0.00001,25.79215493
6710025,3.6930001,0,0.00441375,25.77612083
6709987,2.5039999,0,0.01004392,24.89312879
6709957,4.5869999,0,0.00318072,25.21361375
6709943,1.658,0,0.00327503,23.69741443
6709931,0.304,0,0.00001,23.64609628
6709929,7.3260002,0,0.00937619,23.63974855
6709905,6.2090001,0,0.02116927,13.37915616
6710205,5.3520002,0,0.04952902,6.943907188
6710201,1.66,0,0.0066024,18.57502929
6709897,0.849,0,0.00750294,16.55094836
6709893,2.6889999,0,0.01924507,12.81805635
6709889,8.9969997,0,0.03430143,10.30558053
6710379,0.394,0,0.00008196,2.082138823
6709899,8.8009996,0,0.05712403,8.181050573
6712425,3.0999999,0,0.0002387,106.4916592
6710371,0.496,0,0.00050403,106.4260399
6710369,0.076,0,0.00001,30.73213935
6710123,11.7329998,0,0.0001892,30.73154043
6710067,0.156,0,0.00608974,29.05429615
6710063,4.3210001,0,0.00020597,28.37029946
6710239,7.3499999,0,0.00028571,27.25862858
6710023,0.245,0,0.00930612,28.43898638
6710015,0.898,0,0.00001,27.8807933
6710009,3.3099999,0,0.00375226,20.71223523
6709999,2.6029999,0,0.00426046,19.56456859
6709971,0.347,0,0.030317,16.01435588
6709977,2.1500001,0,0.00075348,16.00365461
6710291,1.663,0,0.00001202,14.0322379
6710225,3.063,0,0.00476983,12.75527366
6709937,1.6619999,0,0.03579422,8.272607947
6709923,3.3239999,0,0.05202166,5.882442486
6709909,1.783,0,0.08657685,4.289882087
6709973,1.761,0,0.00339579,11.04382728
6710217,14.6549997,0,0.01466939,10.75229422
6709903,0.418,0,0.005622,5.816850034
6710197,3.937,0,0.03782677,4.905468035
6710231,3.881,0,0.00170574,19.23593743
6709921,2.1919999,0,0.10596963,2.802186404
6710229,14.5979996,0,0.01395465,10.92835466
6709975,1.108,0,0.00789711,15.60581526
6709981,2.9909999,0,0.01135406,14.31938478
6709983,5.25,0,0.01257714,12.19762807
6709955,3.161,0,0.04779143,6.126030937
6709969,2.964,0,0.00595479,7.380392705
6716009,0.518,0,0.00001,101.7480027
6712443,2.1719999,0,0.00009208,101.9968355
6711657,3.0409999,0,0.00357119,18.10089407
6710131,6.7470002,0,0.00343708,17.68995817
6712457,0.083,0,0.00001,18.10198911
6710089,5.052,0,0.00684679,14.02941244
6710055,3.174,0,0.02572463,9.951784162
6710049,1.442,0,0.04126907,7.41503409
6710045,2.556,0,0.02186616,5.501620445
6712471,3.829,0,0.00001,99.90610721
6711711,8.1759996,0,0.00273116,19.38704159
6712473,0.207,0,0.00001,19.38872121
6711647,3.7839999,0,0.01125,17.16076596
6711641,1.795,0,0.00776601,16.16036359
6712735,0.075,0,0.05973333,9.46198851
6711639,0.204,0,0.0037745,9.466626043
6711667,6.7680001,0,0.05314747,9.354085311
6710125,1.011,0,0.0167359,9.459594055
6712529,0.14,0,0.00001,92.11371541
6713261,0.301,0,0.00001,92.11200926
6712525,0.539,0,0.00204081,92.17195144
6712531,1.187,0,0.00476832,92.28306634
6711807,4.27,0,0.00846838,22.96994644
6712535,0.045,0,0.01288888,23.46342673
6716129,0.927,0,0.01177993,23.46330604
6713161,5.5450001,0,0.00940847,20.16083697
6711811,0.969,0,0.01021671,20.30889416
6713165,0.354,0,0.01671568,1.49850667
6713167,0.965,0,0.0096373,18.8557704
6713171,1.204,0,0.01628737,17.28080268
6713173,1.3789999,0,0.01992748,16.45855924
6713177,0.182,0,0.0304945,14.04212253
6713181,0.294,0,0.09111111,0.805266863
6713183,2.2780001,0,0.02131255,13.9013669
6713189,1.791,0,0.03068118,11.36579261
6713193,1.3839999,0,0.04953034,7.781921901
6712499,0.11,0,0.00001,30.2913562
6712297,7.2909999,0,0.00109998,30.07275564
6716119,2.22,0,0.00001,30.2878037
6711933,0.793,0,0.0050063,28.10339586
6712533,1.636,0,0.00009779,28.04600519
6711931,0.194,0,0.00001,27.98885094
6712537,1.682,0,0.00039833,27.98799097
6712299,0.486,0,0.00001,27.76971512
6711935,7.0479999,0,0.00095488,13.77634526
6712285,8.0270004,0,0.0010502,12.18485313
6712259,5.4070001,0,0.00220824,9.310087261
6712449,0.929,0,0.00020452,8.032071055
6711799,1.306,0,0.0028637,6.333304603
6711817,3.9189999,0,0.00611833,3.538199723
6711937,3.7509999,0,0.00001,24.22338198
6711925,5.0120001,0,0.00001,22.86838773
6711891,0.848,0,0.00001,14.75061449
6712277,10.2019997,0,0.00234071,13.92497581
6712245,15.0690002,0,0.00370694,10.92796599
6712669,0.493,0,0.00192419,3.302670338
6711895,4.4429998,0,0.00368219,16.88479713
6711881,0.915,0,0.00001,15.96689744
6711877,1.075,0,0.00153488,13.81390906
6712279,9.9049997,0,0.00301766,12.28068715
6712257,4.8169999,0,0.00152584,10.01093495
6712247,5.5539999,0,0.02976773,4.89593415
6712673,0.372,0,0.00001,1.365007487
6712431,0.107,0,0.01551401,13.73950316
6711685,1.034,0,0.00028046,13.73836958
6711715,5.348,0,0.00904824,10.02266671
6711727,4.697,0,0.01421971,6.578923073
6712453,0.904,0,0.00025442,4.251757886
6711731,1.2,0,0.02256666,1.995330068
6712671,0.465,0,0.00155555,1.242282416
6712605,0.102,0,0.00001,43.58834721
6716131,2.098,0,0.00910867,43.58620334
6712111,4.9850001,0,0.00095285,41.07829632
6712621,1.467,0,0.00002726,41.1343701
6712619,5.4699998,0,0.0016563,42.37468106
6716033,0.373,0,0.00005361,42.37708668
6716035,0.6,0,0.00076666,42.40170308
6712107,0.938,0,0.00061833,40.12575554
6712609,0.099,0,0.00001,40.10740311
6712099,4.8699999,0,0.00047638,39.71077438
6712611,0.063,0,0.00001,39.71102396
6712081,0.634,0,0.00001,39.38955366
6712083,2.471,0,0.00450829,36.17091744
6712085,2.066,0,0.00086156,34.64209115
6712077,3.944,0,0.00053752,34.49669571
6712065,0.491,0,0.00050916,34.30023916
6712061,1.955,0,0.00131457,34.29045491
6712053,0.867,0,0.00168396,33.91272141
6712039,0.756,0,0.00178571,33.46987346
6712049,0.537,0,0.00001,33.42339368
6712051,0.401,0,0.00001,33.41513231
6712047,2.4619999,0,0.00001,32.21019099
6712319,3.973,0,0.00044299,27.86941583
6712011,0.357,0,0.00142857,27.64241963
6712005,0.981,0,0.00001,27.50074104
6711999,0.452,0,0.00001,27.49317189
6711995,7.0089998,0,0.00053502,27.22234963
6712309,3.7379999,0,0.00044676,23.90324379
6711943,0.719,0,0.00147426,22.06623445
6711939,0.646,0,0.00046439,21.87315682
6712293,3.7119999,0,0.00073545,21.86480512
6711911,2.5569999,0,0.00279624,20.41514117
6711893,3.2850001,0,0.0059178,20.27072404
6711869,2.0769999,0,0.00152142,17.08328435
6711857,5.9520001,0,0.0022463,14.63507579
6711847,1.478,0,0.01684709,8.324984565
6711837,4.1199999,0,0.00799271,5.907421123
6712689,1.105,0,0.00001,4.425049966
6712129,5.6399999,0,0.00576241,4.922755066
6712115,0.883,0,0.00117326,2.286324841
6711897,3.9890001,0,0.01679618,6.399134666
6711887,1.617,0,0.01024118,6.500986387
6711899,2.6670001,0,0.02192292,3.780783072
6710219,7.5809999,0,0.01176757,9.170345285
6709917,2.4619999,0,0.07009748,5.695091107
6709907,1.3200001,0,0.13047008,2.988497736
6709895,5.4790001,0,0.01458842,10.51192887
6709885,4.625,0,0.04474162,6.657223421
6710381,0.316,0,0.00001,1.782454757
6709995,0.241,0,0.0013278,7.433913295
6709997,5.8049998,0,0.04281874,4.263064888
6711923,4.625,0,0.00201297,7.401656096
6711883,3.112,0,0.02049628,3.819901444
6711809,6.8390002,0,0.03049783,6.780080613
6712519,0.28,0,0.00417857,6.797182569
6709953,15.3000002,0,0.02250049,10.04411586
6711637,0.167,0,0.00257485,11.87842376
6710127,1.016,0,0.02690944,11.8758012
6710111,1.747,0,0.02977103,10.21422625
6710099,6.2350001,0,0.04963352,8.371623498
6711739,5.6820002,0,0.06500542,6.173916462
6712483,0.075,0,0.00001,6.174604402
6711875,8.4899998,0,0.01814605,6.296984599
6712695,0.306,0,0.00038461,1.622794627
6711985,4.7709999,0,0.00063927,7.20763493
6711973,5.9419999,0,0.00371201,4.90777649
6711867,8.0290003,0,0.00001,21.39786199
6712475,2.477,0,0.00010496,20.68117757
6712459,0.285,0,0.00001,21.40150088
6709915,2.1210001,0,0.01016973,10.24329394
6710209,8.4949999,0,0.02101258,9.437266519
6711823,2.03,0,0.00927093,9.581834931
6711863,4.6570001,0,0.03079431,8.276030198
6712243,7.5170002,0,0.01308308,6.095911469
6712383,0.166,0,0.00054216,6.112611357
6710241,3.0469999,0,0.04101739,7.148065047
6710323,0.425,0,0.00249411,6.167951102
6710043,2.8510001,0,0.07614957,5.940642039
6710047,1.525,0,0.04618909,2.712846535
6710039,7.289,0,0.01178625,7.019952068
6709935,10.5150003,0,0.01581821,8.445039519
6710245,5.8920002,0,0.07263671,6.48266634
6711805,5.1020002,0,0.01166599,3.74806143
6712463,0.127,0,0.00102362,3.751082233
6713263,0.067,0,0.01850746,10.14147175
6713141,2.0669999,0,0.00476536,10.14133214
6713123,6.4499998,0,0.04234418,9.544081006
6713109,0.922,0,0.07734273,2.373824593
6716045,0.058,0,0.08655172,1.963860525
6711695,0.432,0,0.07588652,1.954465738
6712157,2.6440001,0,0.00001,11.24267318
6712141,0.787,0,0.00221092,9.901578492
6712335,3.431,0,0.00291751,7.36426068
6712123,7.4330001,0,0.00593106,5.995207606
6712105,5.691,0,0.00136076,6.541586058
6710065,4.2179999,0,0.02973942,4.432083501
6712301,4.4910002,0,0.001002,6.84864567
6711967,4.289,0,0.00638076,4.376792798
6710013,6.368,0,0.01320822,5.909098584
6710033,1.244,0,0.02676712,2.351652832
6711757,0.524,0,0.00438931,7.936847818
6711821,8.6400003,0,0.00138425,6.941459996
6709891,5.4970002,0,0.04584065,6.167032842
6714497,8.6789999,0,0.00195875,6.256608052
6714603,0.137,0,0.00759124,6.260453888
6714511,0.564,0,0.00012077,1.991779024
6714505,2.0220001,0,0.00179525,2.901967664
6710121,10.0679998,0,0.00671304,7.681756278
6710329,0.061,0,0.0757377,7.682677783
6712119,7.9070001,0,0.00106108,9.087681068
6712327,3.023,0,0.00362222,4.784781374
6712591,1.88,0,0.00054787,3.133278564
6712059,2.0209999,0,0.01741849,2.067124844
6711725,5.6659999,0,0.003062,7.018338379
6712445,0.083,0,0.00036144,7.018338379
6710059,2.3469999,0,0.01205368,7.370218276
6710061,3.8410001,0,0.05072067,5.302161733
6711681,2.5569999,0,0.00262416,10.53856353
6710145,4.5749998,0,0.00457049,11.38719854
6710321,0.069,0,0.00333333,11.39080372
6711689,1.67,0,0.00583832,7.812971634
6711705,1.664,0,0.05066666,2.579621678
6712239,5.1539998,0,0.02515133,6.672518613
6710115,6.2550001,0,0.01206388,7.085996737
6710357,0.11,0,0.00001,7.087994537
6710019,5.5970001,0,0.05847255,7.17850351
6709959,5.309,0,0.04889125,7.1792924
6711645,0.26,0,0.03457692,4.115714976
6710143,0.947,0,0.05057022,4.744666058
6716041,0.057,0,0.01403508,4.140067516
6710355,0.085,0,0.00001,4.810161877
6716141,0.21,0,0.00923809,4.806039301
6712411,0.507,0,0.03,3.805790746
6711669,1.483,0,0.05057316,3.488227194
6711699,1.748,0,0.05381101,2.644664364
6713169,5.816,0,0.0786869,7.116501725
6713185,6.4920001,0,0.07312362,7.433913295
6713175,6.1609998,0,0.05869239,8.49985197
6713191,5.3779998,0,0.09078041,6.661688146
6711755,0.716,0,0.00555865,12.30372353
6712481,0.548,0,0.00001,12.34118068
6712341,8.1210003,0,0.00307105,9.84651672
6712687,0.445,0,0.00001,6.801139081
6713407,1.973,0,-9998,0
6713405,0.64,0,-9998,0
6711693,4.1430001,0,0.09007763,4.513436154
6711671,0.067,0,0.00001,0.212854128
6712775,0.153,0,0.00001,0.159640596
6712773,0.063,0,0.0047619,0.219405014
6711675,0.259,0,0.00001,0.255203135
6712771,0.116,0,-9998,0
6712769,0.059,0,0.00220338,0.260692002
6714469,1.467,0,-9998,0
6714463,0.937,0,-9998,0
6713447,0.201,1,0.00512437,2.832339923
6713573,1.5599999,1,0.00001923,3.260387511
6713577,0.154,1,0.00001,2.839329667
6713529,2.3570001,0,0.00280865,2.806730083
6713637,0.233,0,0.00001,2.192113355
6713449,0.584,1,0.0022811,0.405262187
6713647,1.094,1,0.00006398,0.976870595
6713489,2.6199999,0,0.0047085,2.360066643
6713621,0.195,1,0.00035897,2.380971096
6713479,1.176,0,0.00704931,2.373824593
6713633,0.181,0,0.00624309,2.389281666
6713635,0.007,0,-9998,2.373824593
6713467,0.261,0,0.01846743,1.128829482
6713477,0.978,0,0.00840579,0.959320593
6713627,0.25,0,0.01344,1.085347355
6713625,0.154,0,0.00727272,1.151184712
6714507,1.517,0,0.00541858,3.002205429
6714515,1.755,0,0.00801246,2.467409978
6714639,0.013,0,-9998,3.002205429
6714637,0.103,0,0.00349514,3.008800585
6714493,1.11,0,0.02596396,4.501499981
6714631,0.094,0,0.01212765,4.50212899
6714495,2.233,0,0.00602976,3.056884689
6714503,2.2119999,0,0.00698915,2.602571528
6714509,1.23,0,0.00602777,1.814729688
6714483,3.171,0,0.00774203,4.511867409
6714489,2.418,0,0.00907848,3.29064497
6714611,0.087,0,0.00068965,4.513436154
6714613,0.024,0,-9998,4.511867409
6714491,2.2539999,0,0.00271733,2.467409978
6714595,0.061,0,0.01983606,4.296148303
6714485,5.151,0,0.00459522,4.293840761
6714499,0.631,0,0.00354992,1.89712026
6714501,0.934,0,0.01183673,1.667546029
6714487,3.6440001,0,0.0044419,3.186597634
6714643,0.092,0,0.00001,3.188374382
6714467,0.505,0,0.00283168,4.25475384
6714625,0.135,0,0.00001,4.262400601
6714481,4.2589998,0,0.00420783,3.635306116
6714477,1.673,0,0.00891661,1.535835095
6712155,4.0300002,0,0.00373807,3.382723589
6712647,0.124,0,0.00001,3.386488447
6712135,4.9949999,0,0.0093581,5.68090283
6712625,0.101,0,0.00138613,5.682896304
6712079,3.711,0,0.02627632,3.295374455
6712325,5.1820002,0,0.00042261,15.69709002
6712323,1.336,0,0.00051646,14.73361532
6712029,2.2620001,0,0.00014146,12.70444522
6712007,9.8039999,0,0.00287739,10.85608224
6711947,1.48,0,0.00125675,5.761824045
6711945,0.902,0,0.00001,3.062899907
6712703,0.099,0,0.00001,0.442024796
6711975,5.224,0,0.00981671,4.227378914
6711949,5.757,0,0.024749,5.870154506
6712295,0.954,0,0.0437189,2.473141484
6712003,1.862,0,0.01336734,6.126030937
6711989,6.6259999,0,0.02025015,5.610685035
6712317,3.5710001,0,0.00810697,7.508766908
6712589,3.1010001,0,0.0003386,7.009860415
6712311,4.7670002,0,0.0314873,5.680155096
6712713,0.684,0,0.00001,1.234278672
6712321,4.1869998,0,0.00713153,3.579178721
6712075,2.323,0,0.0112699,2.539796653
6712601,0.459,0,0.00087145,1.650477555
6712043,0.658,0,0.023937,1.27934008
6712045,6.3189998,0,0.0118677,4.412232995
6712037,2.964,0,0.00276653,5.524989629
6712017,4.7670002,0,0.01943036,3.582737144
6712015,3.3759999,0,0.02438003,2.950833103
6712315,4.0440001,0,0.01917822,2.703959645
6711909,0.227,0,0.0092511,6.49466745
6712283,7.4710002,0,0.02106542,4.906333833
6712289,5.3909998,0,0.02402893,4.302076299
6711905,0.719,0,0.01616871,1.959530066
6712273,5.3579998,0,0.00473684,8.672499783
6712501,0.572,0,0.0001923,7.835229569
6712271,5.2329998,0,0.00714504,6.688625593
6712261,2.2460001,0,0.0371374,2.281985872
6711853,4.1479998,0,0.00992044,8.277740793
6711815,7.5100002,0,0.01774966,5.249562816
6711793,1.5190001,0,0.06243243,2.708668101
6711813,4.1880002,0,0.03641901,4.78507727
6711835,6.171,0,0.01247447,5.719650255
6711797,2.2030001,0,0.06207115,2.45475356
6711849,1.663,0,0.01556825,10.50236161
6711851,5.618,0,0.00966536,6.645941968
6712697,1.9299999,0,0.00001,3.538199723
6711861,1.992,0,0.01501004,7.938809845
6711873,0.503,0,0.00001,2.116534375
6712699,1.057,0,0.00001,1.81316863
6711865,0.594,0,0.06313063,2.28941907
6711871,8.125,0,0.01751507,6.441475533
6711941,0.733,0,0.00051457,1.684441557
6712307,11.448,0,0.01475747,8.902100678
6711971,1.41,0,0.00971631,12.19008086
6712291,8.3719997,0,0.00770903,5.985280585
6712707,0.394,0,0.00001,1.186315708
6711959,1.192,0,0.00534395,10.52861705
6712575,1.105,0,0.00164705,10.43799404
6711951,0.068,0,0.00001,9.879389973
6712577,6.3099999,0,0.00001,9.878530061
6711927,1.7690001,0,0.01563029,5.677661941
6712711,0.266,0,0.00318965,4.784781374
6711997,5.9330001,0,0.00952792,3.728746277
6712013,0.558,0,0.00125,0.91860799
6712041,1.025,0,0.00600975,16.13037249
6712145,3.9649999,0,0.02116352,3.615780215
6712097,3.6789999,0,0.01686871,5.231461287
6712719,1.2029999,0,0.00001,2.790541166
6712063,6.6620002,0,0.00085409,9.705308007
6712009,6.3769999,0,0.00786106,6.196349661
6712593,1.5319999,0,0.00040469,3.018666302
6711969,0.474,0,0.0285021,2.151696261
6712715,0.661,0,0.00031311,1.923063722
6712033,2.4749999,0,0.02220202,4.339432221
6712717,0.794,0,0.00001,3.396924491
6712057,0.476,0,0.00001,9.122978601
6712617,3.1129999,0,0.00001,9.111486939
6712333,5.375,0,0.00008744,8.232633892
6712721,0.753,0,0.00003316,6.421222039
6712055,0.744,0,0.00001,1.316430082
6712067,0.132,0,0.00189393,0
6712113,6.0809999,0,0.00152277,10.41817136
6712723,0.684,0,0.00001,8.673152783
6712095,0.585,0,0.00632478,5.813197839
6712607,0.211,0,0.00222748,5.830707511
6712091,3.848,0,0.02562195,2.804206726
6712089,5.1880002,0,0.01118157,4.962857306
6712595,0.393,0,0.00244274,2.806730083
6712035,1.624,0,0.01410847,2.710235768
6712133,10.2489996,0,0.00240511,6.99752889
6712725,0.461,0,0.00003215,2.586199559
6712329,4.8889999,0,0.0033156,10.18354637
6712731,0.03,0,0.04,10.18354637
6712603,3.3859999,0,0.00025694,8.93147565
6712069,4.2480001,0,0.00760357,6.683755208
6712027,4.1880002,0,0.00150668,4.57512607
6712001,0.862,0,0.04157303,2.168084131
6712021,2.1289999,0,0.00753916,3.389831477
6712737,0.095,0,0.00947368,10.59537416
6712073,3.4189999,0,0.00845861,10.5937705
6712031,0.091,0,0.00001,10.19369066
6712581,0.282,0,0.00001,10.2054898
6712583,5.8119998,0,0.00003441,10.18438053
6711991,0.337,0,0.00608308,6.991658733
6712569,2.477,0,0.00024626,6.565135283
6711977,0.837,0,0.00873357,5.512675372
6712563,1.563,0,0.00058221,5.387985093
6711965,1.043,0,0.00234899,4.821627609
6712555,0.159,0,0.00207547,4.590573228
6711955,3.007,0,0.0080504,4.166656943
6711921,0.042,0,0.00001,1.619300985
6712505,0.268,0,0.00001,1.634097378
6712691,0.273,0,0.00001,0.649553939
