ComID,LengthKM,Tidal,SLOPE,Width_bkfl_m
1048023,0.253,0,0.00174757,0.328030243
1048197,1.381,0,0.00209268,6.218701935
1048065,1.132,0,0.01223498,2.37501717
1048183,4.017,0,0.00829972,3.980357974
1048219,1.975,0,0.0062481,4.584091762
1048287,0.876,0,0.01654109,1.735772888
1048257,1.278,0,0.01179968,2.480572644
1048221,0.921,0,0.00839305,3.392336587
1048249,1.679,0,0.01807623,2.071230359
1048213,1.892,0,0.01229386,2.582912712
1048245,0.369,0,0.00001,30.12120951
1048299,1.709,0,0.00634289,4.250425673
1048365,1.487,0,0.00870208,2.664398949
1049461,0.654,0,0.02350152,1.28265587
1048541,0.19,0,0.01457894,1.514483674
1048319,2.725,0,0.00805504,3.019604212
1048321,1.059,0,0.01460812,1.740660105
1048373,1.596,0,0.01527568,1.729235114
1049493,3.74,0,0.00975935,3.153098235
1049557,2.258,0,0.00790522,3.116060128
1052593,0.256,0,0.01429687,1.867029212
1049837,0.642,0,0.01604361,1.790380339
1052643,0.281,0,0.01259786,1.446586161
1049789,1.078,0,0.01401669,1.968900688
1052631,0.239,0,0.00740585,1.141303115
1049725,3.1,0,0.01376451,3.523362757
1049635,1.697,0,0.00972304,3.635306116
1049567,0.108,0,0.0075,1.171906481
1052595,0.18,0,0.00883333,1.141303115
1049565,1.562,0,0.01357234,2.791555724
1052591,0.234,0,0.01380341,0.858042423
1049569,1.977,0,0.00468386,4.578838141
1048377,0.064,0,0.0775,1.064270642
1049517,2.326,0,0.01261392,3.023821212
1048601,0.235,0,0.01906382,0.998374359
1049519,2.55,0,0.01226666,3.010211953
1048375,0.714,0,0.01613445,1.562340603
1052003,1.173,0,0.01446717,3.618911439
1048369,0.982,0,0.00569246,2.766080143
1048345,3.336,0,0.007497,4.041076411
1048597,0.193,0,0.01854922,1.992489739
1048165,0.901,0,0.02783573,1.294741117
1048595,0.179,0,0.02854748,0.874387557
1048093,1.775,0,0.01076056,3.375600735
1048585,0.305,0,0.0162295,1.434793142
1048163,1.372,0,0.01362244,2.388689013
1048099,0.571,0,0.01462346,1.573177778
1048191,3.275,0,0.00677557,4.174125901
1048015,1.761,0,0.01530948,2.038849244
1047917,0.331,0,0.01371601,1.012456498
1048013,1.621,0,0.01596545,2.32074457
1047927,0.179,0,0.0349162,0.526787092
1048119,2.83,0,0.01324734,2.261418599
1048115,4.499,0,0.00546788,3.762764941
1047899,1.236,0,0.01937702,2.08757168
1047843,2.245,0,0.00862806,3.009271114
1047799,0.816,0,0.01468137,1.864752809
1047795,0.514,0,0.00196498,3.570465426
1047793,2.076,0,0.01293352,2.145765989
1047791,1.618,0,0.00852286,2.8122735
1048567,0.552,0,0.00585144,2.337764402
1047761,1.518,0,0.00191699,4.490478068
1047633,1.935,0,0.01744186,3.232475708
1047705,1.736,0,0.00694124,3.612254343
1047703,1.963,0,0.01383596,2.426910464
1047671,0.348,0,0.00166666,3.658986614
1047649,3.318,0,0.02015069,2.908790099
1047651,3.171,0,0.01755912,2.343208808
1047613,1.988,0,0.0211016,1.799058154
1047497,4.732,0,0.01100169,4.055066678
1047409,2.129,0,0.00217472,6.22325376
1047371,1.567,0,0.00419272,4.900558956
1047305,1.969,0,0.01572371,2.547589166
1047313,0.986,0,0.00547667,2.938331554
1047373,1.227,0,0.01607171,2.547589166
1047375,1.173,0,0.00849957,3.189706294
1047307,0.367,0,0.0086376,3.394422767
1047285,2.014,0,0.01937437,2.912681459
1047287,1.598,0,0.02062578,1.780865408
1047255,1.988,0,0.02168511,2.420484646
1047299,1.702,0,0.01059929,2.931577869
1047231,3.048,0,0.01798884,2.742433605
1047165,1.91,0,0.00314659,5.254684736
1047131,0.443,0,0.00015801,4.22905319
1047117,1.924,0,0.01208939,3.164751516
1047153,1.865,0,0.02253619,2.103112969
1047143,2.518,0,0.01103653,2.933026396
1047087,1.53,0,0.01058169,2.535891417
1047055,1.409,0,0.01061745,2.660676606
1047031,1.699,0,0.01964685,2.024213665
1048429,2.211,0,0.02133876,2.119208456
1047071,1.336,0,0.03070359,1.900103155
1048443,3.212,0,0.01208904,3.281597026
1047133,4.081,0,0.0081181,4.304050483
1048445,2.883,0,0.01371488,2.399924399
1047149,1.94,0,0.01679896,2.443770267
1047295,3.841,0,0.00984899,3.399007855
1047345,0.873,0,0.02143184,1.42489107
1047395,2.9,0,0.0014862,2.231798629
1047263,2.178,0,0.00570247,3.724947248
1047193,1.513,0,0.0190152,2.827837393
1047189,1.711,0,0.01994155,2.596580459
1047179,0.819,0,0.0118315,2.502167956
1048447,0.868,0,0.03064516,2.01720702
1047105,1.03,0,0.0263398,2.235601753
1047139,1.328,0,0.01823795,2.55868016
1048425,3.445,0,0.01757039,3.06844195
1048423,1.738,0,0.028084,1.958084452
1047041,1.857,0,0.01579967,2.526382141
1047011,0.491,0,0.03059063,1.251366869
1047101,1.921,0,0.01244664,3.304384675
1048419,1.903,0,0.02104571,2.325620089
1047205,1.415,0,0.00001,3.229846609
1047203,0.376,0,0.10965425,1.737403488
1048553,0.39,0,0.00441025,1.62453863
1047211,0.884,0,0.08109728,2.454176717
1047265,2.489,0,0.03038167,3.116514463
1047271,1.199,0,0.0355296,2.116534375
1047249,1.355,0,0.02346863,2.664398949
1047359,1.807,0,0.0106032,2.141803352
1047455,2.573,0,0.01225029,2.619922197
1047487,1.16,0,0.00474137,4.989602245
1047463,1.398,0,0.01488555,2.34441696
1047425,1.046,0,0.03711281,1.618426396
1047461,0.81,0,0.00475308,4.392292777
1047419,1.545,0,0.01971521,1.72595694
1048455,2.761,0,0.02106845,3.023821212
1047421,2.447,0,0.01138536,4.000227954
1047401,2.996,0,0.02291054,2.838830971
1047333,1.601,0,0.02858213,1.822514922
1048525,0.002,0,0.14,1.837986463
1048527,0.201,0,0.00049751,1.88514148
1047385,1.652,0,0.00823244,2.877469777
1047323,1.839,0,0.03156063,2.16088878
1047277,0.329,0,0.02079027,2.307283771
1048557,0.239,0,0.00589958,2.263296074
1047245,2.645,0,0.01883553,2.599305384
1047213,2.125,0,0.01924235,2.107820182
1047129,1.704,0,0.01735915,2.234968349
1047195,2.728,0,0.00783357,3.666331267
1047063,1.014,0,0.02968441,1.904568739
1048417,3.842,0,0.00969286,3.986400401
1048415,3.1,0,0.01764838,2.573577184
1047067,1.992,0,0.01700803,2.709190757
1047115,1.64,0,0.03018292,3.028967349
1047085,1.205,0,0.01074688,3.439998651
1047125,1.546,0,0.02944372,2.074645415
1047097,0.961,0,0.0125078,2.361266169
1047137,1.548,0,0.01838501,2.116534375
1047177,2.077,0,0.02347616,2.735196256
1047155,1.223,0,0.03417007,2.23813358
1047247,2.528,0,0.01479825,3.000790296
1047297,1.369,0,0.02225712,2.117871837
1047303,3.117,0,0.00862688,3.681745803
1047339,1.567,0,0.01534779,3.214026857
1047367,1.796,0,0.01875278,2.534215902
1047527,1.557,0,0.02889531,1.976794982
1047549,1.365,0,0.00317948,3.882765035
1048463,1.798,0,0.02239154,1.994620365
1048467,1.534,0,0.01056714,2.6210028
1047617,1.839,0,0.01715606,2.243188659
1047625,4.181,0,0.00649127,4.538774284
1047681,1.445,0,0.01662975,2.038849244
1047645,1.675,0,0.01594029,2.121211805
1047565,2.212,0,0.01568264,2.421069516
1047647,2.557,0,0.00644505,2.342000034
1047661,2.481,0,0.01492946,2.578523733
1047717,2.177,0,0.01736793,3.045283566
1047713,1.064,0,0.00536654,3.500787203
1047911,0.484,0,0.00652892,3.284184696
1047915,0.041,0,0.00001,3.284615777
1047903,2.646,0,0.01250566,2.39815389
1047905,0.25,0,0.01984,1.876861721
1048579,0.283,0,0.01268551,1.830267041
1048073,4.25,0,0.00542823,3.972168295
1047879,0.746,0,0.01180965,2.363663394
1048033,3.632,0,0.00593887,4.849443514
1047893,1.191,0,0.004979,3.279439074
1047827,1.45,0,0.02043448,2.62963164
1047895,1.845,0,0.01526829,1.792751182
1048017,3.918,0,0.0040735,5.713954008
1047863,1.67,0,0.01661676,1.914947937
1047861,0.742,0,0.00355795,4.043878336
1047821,1.375,0,0.02356363,2.284466292
1048573,0.171,0,0.02748538,0.989828915
1047755,1.402,0,0.01893009,2.524139457
1047823,1.678,0,0.00768176,3.228969768
1047739,1.812,0,0.01446467,2.111176051
1047733,0.582,0,0.02068728,1.099603274
1048475,2.61,0,0.00950191,3.23860197
1047841,1.011,0,0.01919881,1.858668771
1047923,1.677,0,0.00669051,2.969009909
1047833,2.194,0,0.01103008,3.014442091
1047747,2.234,0,0.01385854,2.425743399
1047719,1.891,0,0.00344791,4.931662957
1047641,1.738,0,0.01364211,2.065754526
1047577,1.701,0,0.01998824,2.316470073
1047639,1.656,0,0.0077657,3.593391267
1047621,2.276,0,0.02025043,2.456483275
1047609,1.441,0,0.02521859,1.637559452
1047567,0.675,0,0.0185037,4.532218741
1047539,4.166,0,0.01048007,4.025630962
1047541,2.183,0,0.01917544,2.012991326
1047451,1.122,0,0.03516042,1.731689672
1047547,2.547,0,0.0099254,3.017258888
1047483,3.578,0,0.01612912,3.211823507
1047437,1.684,0,0.01717933,2.005945483
1047561,0.99,0,0.01383838,2.32196441
1047519,1.384,0,0.02401734,1.825619719
1048537,0.251,0,0.00737051,1.984657875
1047241,0.53,0,0.01033962,3.301384001
1047209,1.786,0,0.03038073,2.252007744
1047207,2.325,0,0.02495053,2.210123978
1047227,1.611,0,0.02951582,2.338975365
1047283,1.554,0,0.02742599,1.686121799
1047365,1.807,0,0.01013835,3.74617219
1047293,1.553,0,0.02615582,2.644664364
1047317,0.659,0,0.04804248,1.402860506
1047443,4.516,0,0.01327723,3.968959037
1047607,2.42,0,0.00338016,8.039647236
1047543,1.436,0,0.005,5.672921928
1047439,0.366,0,0.00046448,4.140751429
1047423,2.203,0,0.01286881,3.421013511
1047381,1.247,0,0.02843624,2.166777663
1047477,2.757,0,0.02573449,2.985653804
1047429,1.984,0,0.02262096,2.38691017
1047583,3.971,0,0.00805086,5.615225445
1047581,1.946,0,0.02081192,2.69451805
1047509,0.642,0,0.02457943,1.046833396
1047599,0.71,0,0.00770422,3.849806894
1047601,2.021,0,0.03127659,2.57302698
1047657,2.346,0,0.01581415,2.813280221
1047697,0.115,0,0.06573913,1.579465125
1048581,0.238,0,0.01920168,1.567768554
1047775,1.841,0,0.02544269,2.870079637
1047819,0.24,0,0.020375,1.96458134
1047815,0.394,0,0.0322335,1.260385846
1048591,0.248,0,0.02326612,1.064270642
1047829,1.336,0,0.023997,1.543192431
1047837,6.236,0,0.00612732,5.521144374
1047769,1.843,0,0.01492132,1.850270553
1047825,2.732,0,0.01279282,2.486273806
1047859,4.478,0,0.01203885,3.418943556
1047961,1.594,0,0.0235759,1.849505188
1047965,2.263,0,0.01942112,2.686624708
1047921,2.498,0,0.02094075,2.446086638
1047947,1.474,0,0.02143826,1.891888876
1047979,2.471,0,0.02072845,2.493097992
1047999,2.384,0,0.02234479,2.57192622
1047995,2.055,0,0.02417518,2.555357916
1048053,1.552,0,0.00791237,3.292365569
1048097,1.51,0,0.02177483,2.220987744
1048005,1.819,0,0.01775151,2.792062865
1048067,1.495,0,0.01967892,2.125212836
1048079,2.668,0,0.01603823,2.602571528
1048081,3.068,0,0.01383311,2.848788318
1048151,1.652,0,0.01122276,2.274528382
1048225,2.84,0,0.00577464,3.607155334
1048157,0.219,0,0.01305936,1.585727543
1064771,0.308,0,0.01113636,1.533990248
1048159,0.222,0,0.00554054,1.904568739
1048607,0.235,0,0.01587234,1.200552006
1048231,1.621,0,0.01618753,2.700291836
1048167,1.196,0,0.00840301,3.568482165
1048261,2.053,0,0.01620068,2.768126818
1048185,0.544,0,0.03290441,1.829493307
1048603,0.211,0,0.014218,1.604368137
1048209,1.229,0,0.02122864,2.164816482
1048135,2.24,0,0.01402678,3.289784333
1048001,1.325,0,0.02239245,2.307283771
1048045,1.072,0,0.02415111,1.725136424
1048027,1.668,0,0.02678657,2.118540252
1048207,0.772,0,0.01928756,1.672632608
1048199,2.587,0,0.01713567,3.283322366
1048169,1.956,0,0.02457055,2.036069626
1048125,0.969,0,0.0238906,2.508384532
1048089,2.539,0,0.0093777,3.793867346
1048297,1.005,0,0.02521393,1.739032559
1048609,0.239,0,0.01715481,1.322867431
1048289,1.752,0,0.01910958,2.771193995
1048253,2.052,0,0.02187621,2.183052322
1048205,2.011,0,0.01575335,2.245081379
1048153,2.055,0,0.01981995,2.033286207
1048047,0.056,0,0.00001,2.262044597
1048101,0.993,0,0.01515609,1.717734135
1048599,0.24,0,0.014,1.21695055
1048133,1.67,0,0.018497,1.572277533
1048139,1.499,0,0.01227484,1.841834042
1048195,3.156,0,0.00634664,3.955022164
1048193,1.045,0,0.01278468,2.182403666
1048201,2.111,0,0.01455234,2.603115487
1048325,0.311,0,0.02536977,1.138819318
1048605,0.196,0,0.01515306,1.023582727
1048267,1.776,0,0.01462837,2.249491534
1049457,0.307,0,0.02592833,2.109163171
1052601,0.478,0,0.0051046,2.037459909
1049487,1.299,0,0.00622016,3.997749607
1049447,0.794,0,0.00764483,3.436704421
1048357,2.432,0,0.00500411,4.223693171
1049521,3.033,0,0.01289152,3.262992001
1048227,1.085,0,0.00995391,2.989918688
1048241,1.208,0,0.01186258,2.227989013
1048279,1.1,0,0.0139,1.914208432
1048271,1.022,0,0.01874755,1.844906328
1048307,0.878,0,0.02601366,1.296926336
1048315,0.932,0,0.01936695,1.716084846
1048269,1.068,0,0.0157397,2.217798043
1048341,1.513,0,0.02961004,1.843370825
1052009,0.88,0,0.00969821,1.01105711
1049459,4.281,0,0.00927587,3.552974731
1049583,6.479,0,0.00882234,4.134934563
1049585,2.578,0,0.00730799,5.649663438
1049587,0.554,0,0.01216606,4.874487345
1049657,6.382,0,0.0076512,4.295489132
1049615,0.9,0,0.00877777,2.45936343
1052607,0.371,0,0.02466307,2.183700785
1049641,1.063,0,0.01245531,1.841834042
1052613,0.299,0,0.02852842,1.431829711
1049669,2.985,0,0.01047571,3.73254144
1052617,0.532,0,0.00605263,2.056825204
1049639,0.428,0,0.00001,2.149721321
1049691,2.044,0,0.02065068,1.9667422
1049643,0.527,0,0.00001,0.599686051
1049623,0.46,0,0.00693548,0.622848425
1049705,0.25,0,0.02384,1.449519424
1052619,0.309,0,0.01598705,1.386618448
1049779,1.182,0,0.01030456,2.698193707
1049781,0.453,0,0.01066225,1.957361244
1049801,1.273,0,0.01153967,1.77289729
1049783,0.411,0,0.01850574,0.791076027
1049777,0.042,0,0.00001,1.128829482
1052635,0.277,0,0.01180505,1.128829482
1049849,2.372,0,0.01152192,2.538123716
1049753,0.392,0,0.0060204,3.45969816
1052425,0.535,0,0.00256074,3.428867941
1049715,2.479,0,0.01183945,2.608548838
1049695,1.187,0,0.01224936,2.923840269
1052633,0.325,0,0.00427692,2.48513462
1049675,0.315,0,0.01761904,3.592603156
1052423,0.64,0,0.00695312,3.551380396
1049685,2.986,0,0.00826858,3.413141005
1049923,3.014,0,0.00717319,3.81396646
1049979,1.65,0,0.01579393,2.327445776
1052071,2.865,0,0.01193717,2.334734246
1049991,3.567,0,0.00891225,3.528181583
1052675,0.344,0,0.01340116,1.577671297
1049981,3.307,0,0.01281826,2.944588963
1049863,0.116,0,0.01017241,1.992489739
1052651,0.536,0,0.01102611,1.985371139
1049843,0.285,0,0.01677192,2.233067057
1052649,0.366,0,0.00661202,2.190174861
1052073,3.161,0,0.01196456,2.846799635
1050073,2.182,0,0.01471585,2.51908612
1050053,0.089,0,0.0130337,1.400840548
1052683,0.257,0,0.0215175,1.39476312
1049935,0.257,0,0.02929961,1.538598219
1052665,0.184,0,0.02038043,1.47757412
1050057,4.368,0,0.01083104,3.398591285
1050265,2.853,0,0.01872064,2.54425244
1050203,0.069,0,0.01086956,1.488077202
1050219,1.53,0,0.01956209,2.728977537
1052469,0.009,0,0.00001,1.63669462
1052467,0.256,0,0.0125,1.621921922
1052471,0.565,0,0.01686725,1.467960653
1050221,0.04,0,0.0175,1.058935919
1052693,0.217,0,0.02447004,1.033219899
1050341,1.724,0,0.01796983,2.586199559
1050349,1.896,0,0.02094409,1.932611166
1050385,1.201,0,0.00962531,2.842818095
1052473,0.121,0,0.01173553,2.65374983
1050409,2.536,0,0.01679416,2.233701001
1052475,0.149,0,0.00001,2.251378955
1050399,0.236,0,0.01944915,1.370183871
1052711,0.456,0,0.00489035,1.313199574
1052477,0.078,0,0.0076923,1.486173072
1052479,0.01,0,-9998,1.370183871
1050451,2.003,0,0.02029455,1.875352383
1050509,0.591,0,0.00219966,2.823829117
1050497,2.096,0,0.01815362,2.133192387
1050495,2.867,0,0.01355074,1.806910911
1050233,3.415,0,0.01229868,3.063824277
1050299,1.974,0,0.02152482,2.20948327
1050345,1.712,0,0.01601635,1.857906865
1050441,1.691,0,0.00836191,3.255172278
1050443,2.394,0,0.01733082,2.19469535
1050477,1.329,0,0.02117381,1.591075712
1050491,4.855,0,0.0128486,3.049929311
1052141,4.8,0,0.00988333,3.386906506
1050625,0.321,0,0.00308411,5.243355902
1052169,6.448,0,0.00718517,4.093293364
1050633,1.837,0,0.00343494,3.488227194
1050661,2.507,0,0.01330275,2.155640712
1050629,2.869,0,0.01413733,2.382160095
1050685,1.018,0,0.00896856,2.568621109
1052749,0.483,0,0.00604554,2.316470073
1050731,2.528,0,0.01102452,2.298060748
1050767,1.662,0,0.01447051,1.531218809
1050885,0.075,0,0.00053333,0
1050919,0.087,0,0.00001,59.77125756
1050809,9.413,0,0.00665568,4.443568908
1050377,3.07,0,0.01402605,2.361865703
1050281,1.718,0,0.01242724,1.80769431
1050481,3.115,0,0.01796147,2.111176051
1050505,3.003,0,0.01883782,2.040931474
1050543,0.111,0,0.01153153,1.140061893
1052745,0.26,0,0.02188461,1.133835403
1052243,2.375,0,0.01475789,1.950840311
1052397,4.254,0,0.01019275,3.232913683
1051099,3.737,0,0.01034787,2.589482234
1052319,2.16,0,0.00676388,2.852265177
1051149,0.16,0,0.039,0.824380495
1052791,0.221,0,0.01791855,0.801742702
1051159,1.695,0,0.01463716,2.194050136
1051239,2.006,0,0.01285144,2.290037415
1051415,3.641,0,0.00867618,2.919478858
1051419,2.507,0,0.00970482,2.16088878
1052347,3.364,0,0.00664387,3.524969764
1051205,2.966,0,0.01282535,2.707622485
1051145,0.422,0,0.00585308,2.3504484
1051125,2.185,0,0.01280549,1.966022177
1051123,0.742,0,0.01442048,1.205260072
1052793,0.25,0,0.02176,0.953398804
1051115,2.643,0,0.013409,2.005239537
1052273,1.118,0,0.00937388,3.032704509
1050955,2.067,0,0.01491533,2.215882019
1050953,1.852,0,0.01391468,1.918641186
1052267,3.088,0,0.00958549,2.564759763
1052237,1.664,0,0.01375,1.45049586
1050799,1.675,0,0.01327164,1.697002817
1050821,0.893,0,0.00335946,2.887293875
1050743,1.424,0,0.01948033,1.390696746
1052199,0.325,0,0.00335384,1.461193594
1050713,0.588,0,0.00231292,3.045283566
1052179,1.865,0,0.01825201,1.915687156
1052183,2.914,0,0.01340768,2.355262431
1052181,1.804,0,0.02226718,1.760073271
1052167,2.881,0,0.01979868,3.058736785
1050609,2.119,0,0.01495044,1.852564752
1050533,1.783,0,0.02384183,2.042318447
1050473,2.112,0,0.02519412,2.272037112
1050437,2.552,0,0.01874216,2.144445924
1050413,1.615,0,0.01389473,1.704495139
1050407,1.11,0,0.00506306,2.8122735
1050363,0.337,0,0.03905044,1.004030916
1052723,0.21,0,0.0207619,0.851416514
1050361,1.961,0,0.01301376,2.367852698
1050291,0.799,0,0.0083229,4.426329622
1050269,5.145,0,0.0112342,3.1391474
1050303,3.81,0,0.01525459,3.181261435
1050255,0.454,0,0.00348017,5.379306453
1050247,1.787,0,0.01983771,1.446586161
1050249,3.168,0,0.00452335,5.205415057
1050135,2.761,0,0.01356392,3.655115079
1050133,2.281,0,0.02049539,2.537565826
1052081,3.776,0,0.00975635,3.605977615
1050079,0.129,0,0.03317829,1.03458931
1050107,0.644,0,0.02563664,1.351456104
1052465,0.2,0,0.0207,1.148722281
1052463,0.017,0,0.00001,1.044124897
1052691,0.194,0,0.03335051,0.930856638
1050087,1.942,0,0.01992276,1.958084452
1050179,0.902,0,0.01392461,1.857144647
1052697,0.316,0,0.02110759,1.354595379
1050037,1.049,0,0.01427073,1.106022495
1050075,1.183,0,0.01256128,1.702001363
1052461,0.222,0,0.00554054,1.225067508
1050049,0.795,0,0.01954716,1.186315708
1052687,0.153,0,0.01607843,0.829516871
1050115,3.102,0,0.01434235,2.796622992
1049995,0.828,0,0.0154227,2.617218738
1052685,0.693,0,0.002886,2.379781503
1049813,2.998,0,0.01437958,2.561445404
1049811,3.681,0,0.01190709,3.071670191
1052033,3.548,0,0.01268883,2.905868159
1049647,1.073,0,0.0081081,3.315079197
1049611,2.7,0,0.01647037,2.254521146
1049629,2.76,0,0.01291304,2.816800909
1049507,0.393,0,0.0064631,4.190037709
1052007,3.59,0,0.01268523,3.45969816
1049737,1.27,0,0.0201811,1.565056932
1052653,0.247,0,0.01481781,0.656060485
1052039,3.374,0,0.01209247,3.241223966
1049513,1.092,0,0.00630952,3.440821716
1049481,1.967,0,0.01355871,2.785971084
1052605,0.184,0,0.02206521,1.559619543
1049483,0.587,0,0.00882453,1.743098574
1052615,0.156,0,0.05666666,1.37431094
1048275,2.678,0,0.00686706,3.628679099
1048179,1.394,0,0.02158536,1.9667422
1052019,5.835,0,0.00990402,3.798343007
1052027,3.222,0,0.01401303,3.13282666
1049765,1.301,0,0.00001,13.09485449
1049763,0.243,0,0.00001,6.937175333
1049865,1.109,0,0.01661857,2.276395045
1052677,0.175,0,0.0216,1.002619768
1050003,4.718,0,0.00795464,4.501499981
1052055,4.248,0,0.00981167,3.591420666
1049949,3.982,0,0.01083375,3.344841951
1050013,1.913,0,0.01101934,1.996748717
1050021,1.81,0,0.01304972,1.936270725
1050045,1.249,0,0.00795036,2.692415421
1052695,0.2,0,0.023,1.22737678
1050063,4.068,0,0.00911996,3.266894844
1052699,0.238,0,0.01247899,1.317505157
1050089,0.248,0,0.01862903,1.213455232
1052701,0.353,0,0.0151558,1.137575387
1050055,1.72,0,0.01528488,2.215242975
1050031,1.59,0,0.01638364,1.863993391
1050059,2.364,0,0.010478,2.377995997
1050125,1.851,0,0.01180443,2.00735663
1050151,1.557,0,0.01452151,2.136508404
1050173,1.867,0,0.0132512,2.234334765
1050169,1.767,0,0.01551216,2.113856911
1050191,2.4,0,0.0121625,2.756851305
1050251,1.756,0,0.01792141,2.419899634
1050315,1.892,0,0.0171723,2.217798043
1052089,1.574,0,0.02820203,1.52194423
1052093,2.767,0,0.0179653,2.615053957
1050371,0.636,0,0.01190251,2.999374495
1050375,2.091,0,0.02302247,2.045781767
1050429,1.885,0,0.01826525,2.079417072
1052135,2.446,0,0.01367947,2.07805486
1050325,1.602,0,0.0135955,2.00735663
1050301,2.777,0,0.01096507,2.993231618
1050287,1.722,0,0.00984901,2.54592135
1050207,0.228,0,0.01258771,1.328208056
1052713,0.189,0,0.01608465,1.176729162
1050205,0.217,0,0.0075576,1.34304883
1052715,0.248,0,0.01588709,1.288163219
1050285,2.337,0,0.00880239,2.689784824
1050273,3.173,0,0.00358651,4.459154288
1050165,0.224,0,0.02075892,1.299107879
1052707,0.321,0,0.01280373,0.9695967
1050167,2.246,0,0.00959483,2.881403436
1050307,2.878,0,0.01044127,2.426327002
1050257,0.453,0,0.00600441,3.91399908
1050245,0.964,0,0.00618257,3.720763836
1050195,2.427,0,0.01519983,2.442611258
1050243,0.345,0,0.01872463,1.077491903
1052721,0.202,0,0.02678217,0.976870595
1050197,3.051,0,0.01170763,2.637158713
1050235,0.162,0,0.02160493,1.066928001
1052727,0.338,0,0.02008875,1.040048922
1050215,1.08,0,0.00399074,4.705713293
1050229,1.311,0,0.00804729,4.335188596
1050171,0.513,0,0.00304093,2.778337575
1052481,0.401,0,0.00219451,2.541468489
1050145,0.345,0,0.03321739,1.593743066
1052709,0.283,0,0.01438162,1.332465144
1050217,0.506,0,0.02330039,1.378425653
1052719,0.248,0,0.01520161,1.22737678
1050183,0.083,0,0.01445783,1.970338367
1050187,0.088,0,0.02693181,1.145018707
1052725,0.255,0,0.01890196,1.12757453
1050185,1.591,0,0.01635449,1.662443888
1050289,0.249,0,0.0066265,1.599949599
1052729,0.325,0,0.00001,1.546857977
1050359,4.984,0,0.00615569,4.361237733
1052737,0.208,0,0.00466346,2.562550667
1050347,0.889,0,0.00313835,4.948572384
1050355,0.808,0,0.00627475,4.386163919
1050391,5.072,0,0.00731466,4.121215432
1050353,0.109,0,0.0159633,1.175525346
1052733,0.28,0,0.01835714,1.158540599
1050411,1.996,0,0.0116533,2.29497817
1050343,0.71,0,0.01623943,1.759268666
1052731,0.286,0,0.02706293,1.253627696
1050425,1.632,0,0.01413602,2.127876011
1050459,2.937,0,0.00900238,2.636621778
1050453,2.25,0,0.01579555,2.668116099
1052127,3.775,0,0.00873642,3.312088211
1052107,1.683,0,0.00707664,3.394422767
1052131,0.408,0,0.0135049,1.828719246
1052743,0.337,0,0.00979228,1.694498014
1052129,1.935,0,0.01173643,2.255776797
1050547,2.071,0,0.01154514,3.215788451
1050519,1.326,0,0.01610859,3.520950872
1050575,0.187,0,0.02032085,3.967888708
1050643,2.009,0,0.01846689,2.1746047
1050577,0.823,0,0.00838396,3.432582188
1050553,1.898,0,0.02237091,2.309737024
1050589,2.172,0,0.02296961,2.359466652
1052751,0.202,0,0.02158415,0.697888931
1050663,2.015,0,0.02021339,1.69783693
1050715,4.581,0,0.01021174,3.182151423
1052761,0.221,0,0.0176018,1.060272116
1052189,2.333,0,0.01233604,2.098395196
1050771,0.919,0,0.00236979,1.34304883
1050783,0.327,0,0.00495412,1.626280763
1050801,0.306,0,0.00323529,1.676015083
1050807,0.056,0,0.00001,2.568069843
1050865,0.909,0,0.00027667,1.131335211
1050871,0.059,0,0.00001,2.8122735
1050905,0.626,0,0.00001,1.458283813
1050805,0.266,0,0.00266917,2.038849244
1050839,1.624,0,0.01708128,2.009471493
1050903,0.546,0,0.00001,2.846302247
1050863,0.476,0,0.00001,2.621542935
1050831,0.507,0,0.0004142,2.59494413
1050769,0.509,0,0.00376044,0.340732857
1050781,0.28,0,0.00138461,0.260692002
1050915,0.526,0,0.00001,3.175470434
1050931,0.529,0,0.00128544,31.17677261
1050945,0.536,0,0.0008582,31.18785148
1050933,0.374,0,0.00001,0.599686051
1050941,0.423,0,0.00065934,0.340732857
1050963,0.733,0,0.00312414,31.19738343
1052285,1.579,0,0.01212792,1.837215981
1052781,0.16,0,0.0140625,0.776625933
1051033,0.202,0,0.0210891,1.006847277
1052787,0.214,0,0.00939252,0.976870595
1050985,0.437,0,0.0191762,1.023582727
1052785,0.256,0,0.01085937,0.848084147
1050979,0.411,0,0.01012135,2.306056166
1050959,1.903,0,0.01456121,1.776088827
1050957,1.374,0,0.01462154,1.47757412
1050895,0.204,0,0.00602941,2.580170475
1050875,1.403,0,0.01506058,1.963139445
1050877,1.635,0,0.01666055,1.769699997
1052211,1.929,0,0.01514256,1.987509396
1050695,1.51,0,0.01751655,1.56143411
1052215,0.383,0,0.00143603,6.18788954
1052757,0.265,0,0.0326415,0.89519017
1050635,0.848,0,0.01891509,1.540437548
1050599,2.7,0,0.01476296,2.400514278
1050551,1.128,0,0.00464539,4.084636895
1050525,1.06,0,0.00691509,3.324461917
1052125,2.331,0,0.01399399,2.989445112
1050517,1.278,0,0.02602503,1.197008805
1050527,1.945,0,0.016,1.773695712
1050529,2.111,0,0.00612032,3.442055944
1052123,1.715,0,0.01392419,2.53923913
1052121,1.406,0,0.01980085,1.63669462
1052119,3.206,0,0.01178415,2.965669921
1050469,1.511,0,0.00489741,1.903825202
1050445,1.665,0,0.00611411,1.923063722
1050523,0.543,0,0.01854511,1.919378983
